 time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z 
4.31,-0.050687,0.024742,2.8348,-0.085202,-0.020901,0.11773,-0.082175,0.96214,-0.020185,0.32347,19.823,-18.346,0.014498,0.0083855,-0.025399,0.010588,0.011844,-0.12563,-0.072364,0.027421,0.0080149,-0.47227
4.32,-0.054061,0.024949,2.7784,-0.073184,-0.011948,0.10567,-0.073324,1.0001,-0.011982,0.32347,19.823,-18.346,0.010856,0.0059572,0.0061687,0.013842,0.011081,-0.10234,-0.086002,0.027881,0.0080766,-0.47228
4.33,-0.057593,0.025175,2.7224,-0.079523,-0.013512,0.10811,-0.079409,0.99645,-0.013508,0.40705,19.823,-18.261,-0.012213,-0.023182,0.05352,-0.0012068,-0.0090763,-0.062447,-0.099656,0.028387,0.0081693,-0.47207
4.34,-0.061209,0.025396,2.6665,-0.083137,-0.014388,0.11189,-0.082359,0.98836,-0.014271,0.40705,19.823,-18.261,0.018141,0.0071713,-0.018114,0.015122,0.0058642,-0.099634,-0.11338,0.02891,0.0082788,-0.47163
4.35,-0.064776,0.025544,2.6106,-0.078813,-0.015728,0.10665,-0.078118,0.98913,-0.015607,0.40705,19.823,-18.43,-0.012213,-0.0073984,0.045021,-0.00089208,0.00017945,-0.067197,-0.12717,0.029383,0.0083879,-0.47092
4.36,-0.0684,0.025602,2.555,-0.07474,-0.017717,0.10225,-0.074614,0.99645,-0.017705,0.40705,19.823,-18.43,-0.0073561,-0.0013276,0.0061687,-0.002421,0.0024891,-0.084032,-0.14099,0.029798,0.0085353,-0.46993
4.37,-0.072353,0.02593,2.4994,-0.10223,-0.015478,0.13204,-0.10541,1.0275,-0.015988,0.40705,19.823,-18.261,-7.1263e-05,0.0035289,-0.0096152,0.0018581,0.0073901,-0.099366,-0.15494,0.03052,0.0086818,-0.46883
4.38,-0.073754,0.025795,2.4433,-0.046733,0.0075894,0.073774,-0.046033,0.98431,0.0074786,0.40705,19.823,-18.261,0.18448,0.10066,-0.23302,0.1321,0.074518,-0.25875,-0.16905,0.030631,0.0083528,-0.46712
4.39,-0.078344,0.025737,2.3878,-0.083289,-0.055993,0.10977,-0.082912,0.99318,-0.055863,0.40705,19.728,-18.006,-0.074134,-0.063249,0.29271,-0.0096474,-0.018057,0.056658,-0.18312,0.031101,0.0087675,-0.46534
4.4,-0.081036,0.025604,2.3337,-0.067363,-0.0099213,0.095704,-0.068345,1.013,-0.010074,0.40705,19.728,-18.006,0.027854,0.0023148,-0.08125,0.019571,-0.00071764,-0.10567,-0.19694,0.031363,0.0087915,-0.46335
4.41,-0.083769,0.025496,2.2791,-0.07237,-0.01129,0.10073,-0.071849,0.99106,-0.011218,0.40705,19.917,-18.346,-0.0049278,-0.0013276,-0.008401,0.0056421,0.0021403,-0.10411,-0.21099,0.03168,0.0088132,-0.46104
4.42,-0.085866,0.025399,2.2248,-0.068645,-0.00054223,0.097352,-0.067607,0.98334,-0.00053446,0.40705,19.917,-18.346,0.031496,0.018099,-0.026613,0.026958,0.016458,-0.11579,-0.22504,0.031964,0.0086921,-0.45845
4.43,-0.088988,0.02531,2.1709,-0.08503,-0.020842,0.12796,-0.084572,0.99221,-0.020758,0.15631,20.011,-18.176,0.0047853,-0.018326,-0.03754,0.013974,-0.0043082,-0.12587,-0.23912,0.032394,0.0088213,-0.45574
4.44,-0.091934,0.02507,2.1178,-0.077411,-0.020552,0.11985,-0.07738,0.99761,-0.020567,0.15631,20.011,-18.176,-0.030425,-0.01954,0.072946,-0.014134,-0.011693,-0.052257,-0.25311,0.032709,0.00899,-0.45275
4.45,-0.093951,0.024868,2.0651,-0.071807,-0.0040144,0.10461,-0.070927,0.98604,-0.0039686,0.32347,19.728,-18.261,0.036353,0.01567,-0.065466,0.02408,0.010552,-0.12521,-0.26704,0.032972,0.0089378,-0.44945
4.46,-0.095782,0.024659,2.0126,-0.074625,-0.0096843,0.10726,-0.074614,0.998,-0.0096922,0.32347,19.728,-18.261,0.078848,0.014456,-0.008401,0.064733,0.016396,-0.10728,-0.28101,0.033231,0.008854,-0.44586
4.47,-0.097319,0.024408,1.9609,-0.07437,-0.013103,0.10771,-0.07443,0.99896,-0.013126,0.32347,19.823,-18.091,0.075206,0.0083855,0.025595,0.074403,0.013852,-0.077729,-0.29487,0.033437,0.008743,-0.44205
4.48,-0.098896,0.024104,1.9098,-0.075404,-0.017127,0.10855,-0.075352,0.99742,-0.017133,0.32347,19.823,-18.091,0.050923,0.0083855,-0.025399,0.060378,0.012966,-0.10329,-0.30864,0.033632,0.0086832,-0.438
4.49,-0.10009,0.023787,1.8591,-0.071815,-0.010522,0.10055,-0.071295,0.99106,-0.010455,0.40705,20.011,-18.346,0.060636,0.0083855,-0.0011162,0.063084,0.012715,-0.09374,-0.32236,0.033782,0.0085537,-0.43366
4.5,-0.10103,0.023424,1.809,-0.06995,-0.011391,0.098494,-0.070005,0.99915,-0.011409,0.40705,20.011,-18.346,0.086133,0.012028,-0.014472,0.081483,0.015028,-0.099375,-0.33598,0.03388,0.0084106,-0.42907
4.51,-0.10095,0.022761,1.759,-0.041587,-0.011516,0.058644,-0.040501,0.97332,-0.011218,0.57422,19.823,-18.261,0.086133,0.0083855,-0.008401,0.08773,0.012429,-0.097162,-0.34953,0.033612,0.0082179,-0.42403
4.52,-0.09909,0.022965,1.7102,-0.06917,0.046538,0.091097,-0.070558,1.0184,0.047544,0.57422,19.823,-18.261,0.2634,0.066664,0.035308,0.21295,0.05407,-0.064403,-0.36292,0.033627,0.0071847,-0.41898
4.53,-0.10025,0.022584,1.6626,-0.092251,-0.036763,0.12287,-0.092132,0.99588,-0.036784,0.32347,19.54,-18.261,0.080062,-0.02561,-0.036326,0.12112,0.001155,-0.10248,-0.37614,0.033786,0.0071582,-0.41387
4.54,-0.10058,0.022155,1.6154,-0.067327,-0.0024708,0.099218,-0.066501,0.98624,-0.0024423,0.32347,19.54,-18.261,-0.097203,-0.036538,0.049878,-0.027448,-0.022189,-0.054212,-0.38924,0.03378,0.0069888,-0.40844
4.55,-0.10195,0.021508,1.5681,-0.069605,-0.022574,0.096139,-0.06982,1.0015,-0.022666,0.40705,19.445,-18.091,0.10434,0.037525,-0.35079,0.065985,0.021291,-0.31549,-0.40236,0.033869,0.0071655,-0.40262
4.56,-0.10234,0.020872,1.5199,-0.06273,-0.016049,0.089241,-0.062444,0.99414,-0.015988,0.40705,19.445,-18.091,0.058208,0.01567,-0.21481,0.062803,0.019373,-0.30004,-0.41562,0.033804,0.007123,-0.39628
4.57,-0.10165,0.019996,1.4724,-0.034965,-0.014043,0.060856,-0.035522,1.0155,-0.014271,0.40705,19.917,-18.091,0.055779,0.024169,-0.13953,0.061013,0.023999,-0.24325,-0.42868,0.033395,0.0070324,-0.38963
4.58,-0.10263,0.019718,1.4272,-0.081966,0.0011863,0.1128,-0.081622,0.99356,0.0011826,0.40705,19.917,-18.091,-0.18948,-0.0037559,-0.099462,-0.11006,0.007658,-0.19555,-0.44133,0.033707,0.0069321,-0.38324
4.59,-0.10498,0.019227,1.3828,-0.085317,-0.015655,0.10097,-0.084941,0.99318,-0.015607,0.6578,19.823,-18.176,-0.11056,0.014456,-0.12374,-0.10801,0.014779,-0.19726,-0.45374,0.034233,0.0072316,-0.37666
4.6,-0.10619,0.018663,1.3392,-0.069707,-0.0062759,0.084667,-0.069451,0.99472,-0.006258,0.6578,19.823,-18.176,-0.052279,-0.030467,-0.0011162,-0.066365,-0.014144,-0.11257,-0.46592,0.034496,0.0073597,-0.3699
4.61,-0.10757,0.017987,1.2979,-0.076719,-0.013739,0.11767,-0.075352,0.98026,-0.013508,0.15631,19.445,-18.091,-0.1397,-0.029253,-0.0059728,-0.11456,-0.022303,-0.088042,-0.4777,0.034772,0.0076237,-0.36336
4.62,-0.10892,0.01732,1.2576,-0.080245,-0.014305,0.12133,-0.079962,0.99433,-0.014271,0.15631,19.445,-18.091,-0.024354,-0.0049701,-0.019328,-0.04968,-0.0079805,-0.088619,-0.48923,0.035081,0.007882,-0.35676
4.63,-0.10944,0.016578,1.2177,-0.073395,-0.017263,0.10025,-0.07277,0.98971,-0.017133,0.40705,19.728,-18.515,0.0047853,-0.0037559,0.0098111,-0.0097226,-0.0030021,-0.068383,-0.5006,0.035182,0.008035,-0.34992
4.64,-0.1097,0.01582,1.1788,-0.074859,-0.019705,0.10163,-0.07443,0.99241,-0.019613,0.40705,19.728,-18.515,-0.0049278,-0.0049701,0.026809,-0.0044631,-0.002417,-0.049373,-0.51172,0.035233,0.0081615,-0.34303
4.65,-0.10972,0.015046,1.1408,-0.073509,-0.020562,0.097552,-0.07277,0.98816,-0.020376,0.49064,19.823,-18.006,0.015713,0.0047431,0.029237,0.011374,0.0043857,-0.040992,-0.5226,0.035235,0.0082643,-0.33607
4.66,-0.10964,0.014144,1.1037,-0.071598,-0.028786,0.09507,-0.07148,0.99665,-0.028771,0.49064,19.823,-18.006,0.01207,0.0023148,0.023167,0.013502,0.0043833,-0.041663,-0.53325,0.035178,0.0084437,-0.32902
4.67,-0.10899,0.01337,1.068,-0.067147,-0.018004,0.11284,-0.066685,0.99163,-0.017896,0.072727,19.728,-18.091,0.024212,0.0047431,0.065662,0.022901,0.0062747,-0.010666,-0.54359,0.035036,0.0084623,-0.32209
4.68,-0.10829,0.012737,1.0334,-0.07216,-0.012214,0.11861,-0.071849,0.99395,-0.012172,0.072727,19.728,-18.091,0.018141,0.0059572,0.026809,0.021419,0.007959,-0.026725,-0.55366,0.034946,0.008392,-0.31519
4.69,-0.10718,0.012212,0.99921,-0.066368,-0.0024561,0.1101,-0.065948,0.99221,-0.0024423,0.15631,19.823,-17.752,0.013284,0.0011006,0.025595,0.017996,0.0053734,-0.031642,-0.56354,0.034784,0.0081857,-0.30815
4.7,-0.10631,0.011586,0.96577,-0.068973,-0.0099656,0.11243,-0.068345,0.98932,-0.009883,0.15631,19.823,-17.752,0.01207,0.010814,-0.035112,0.015788,0.010964,-0.073861,-0.5732,0.034652,0.0080937,-0.30106
4.71,-0.10548,0.010862,0.93308,-0.067752,-0.015606,0.11404,-0.06687,0.98546,-0.015416,0.072727,20.011,-18.261,0.0084277,0.0035289,0.011025,0.012484,0.0073005,-0.053629,-0.58263,0.034499,0.0080821,-0.29392
4.72,-0.10423,0.010238,0.90126,-0.061888,-0.0075882,0.1083,-0.061891,0.99877,-0.0075936,0.072727,20.011,-18.261,0.019355,0.0023148,0.03288,0.019374,0.0055549,-0.031499,-0.59181,0.03426,0.0079527,-0.28679
4.73,-0.10308,0.0096693,0.87028,-0.066492,-0.0070936,0.10778,-0.065763,0.98759,-0.0070212,0.15631,19.728,-18.261,0.022997,0.0071713,-0.0096152,0.023715,0.0084341,-0.053027,-0.60074,0.034065,0.0078113,-0.27967
4.74,-0.10238,0.0089088,0.84022,-0.072825,-0.020335,0.11357,-0.072217,0.9899,-0.020185,0.15631,19.728,-18.261,0.0096419,-0.0025418,0.0025262,0.015224,0.0020473,-0.049841,-0.60941,0.033945,0.0078747,-0.2726
4.75,-0.10198,0.0081846,0.81067,-0.077823,-0.019419,0.10303,-0.077749,0.99703,-0.019422,0.49064,20.011,-18.006,-0.019498,-0.0049701,0.0049545,-0.0077284,-0.0014382,-0.046552,-0.61787,0.033933,0.0079558,-0.26546
4.76,-0.10037,0.007392,0.78094,-0.046966,-0.011835,0.069731,-0.046771,0.99511,-0.011791,0.49064,20.011,-18.006,-0.019498,-0.0013276,0.0073828,-0.013207,-8.8973e-05,-0.044269,-0.62623,0.033531,0.0079156,-0.25805
4.77,-0.10096,0.0068731,0.75389,-0.090722,-0.01072,0.1239,-0.091579,1.0067,-0.010837,0.32347,19.728,-18.346,-0.17976,-0.045037,0.035308,-0.12758,-0.029339,-0.02064,-0.63407,0.03389,0.0080111,-0.25129
4.78,-0.10046,0.0064743,0.72715,-0.06089,0.0078688,0.093312,-0.060785,0.99703,0.0078601,0.32347,19.728,-18.346,-0.059564,-0.032895,0.15308,-0.077561,-0.029359,0.067529,-0.64175,0.033939,0.0078825,-0.24443
4.79,-0.099633,0.0061014,0.70187,-0.063935,0.0046014,0.11136,-0.064104,1.0013,0.0046168,0.072727,19.917,-18.176,-0.013427,0.0035289,-0.029041,-0.030774,-0.0044332,-0.0296,-0.64913,0.033881,0.007716,-0.23787
4.8,-0.099086,0.0055413,0.67703,-0.07382,-0.0096999,0.12098,-0.073692,0.99645,-0.0096922,0.072727,19.917,-18.176,-0.017069,-0.012255,-0.029041,-0.019834,-0.0083988,-0.057603,-0.65631,0.033865,0.0077119,-0.23128
4.81,-0.098741,0.00477,0.65246,-0.079461,-0.022639,0.11664,-0.078118,0.98103,-0.022284,0.23989,19.823,-18.176,0.018141,0.016884,-0.088534,0.0073051,0.0099542,-0.1064,-0.66333,0.033867,0.0078714,-0.22459
4.82,-0.097969,0.004213,0.62835,-0.074456,-0.012927,0.11203,-0.07443,0.9978,-0.012936,0.23989,19.823,-18.176,-0.015855,-0.0013276,-0.026613,-0.007595,0.0033311,-0.077579,-0.67016,0.033777,0.0078401,-0.21791
4.83,-0.097278,0.0035151,0.60486,-0.072688,-0.019048,0.10051,-0.072586,0.99684,-0.019041,0.40705,19.823,-18.261,-0.010999,-0.0037559,-0.014472,-0.008798,-0.00066955,-0.060022,-0.67678,0.033682,0.0079183,-0.21128
4.84,-0.096206,0.0030965,0.58224,-0.06722,-0.0053722,0.095438,-0.066317,0.98508,-0.0053041,0.40705,19.823,-18.261,-0.0085703,-0.0049701,0.045021,-0.0070766,-0.0021341,-0.012807,-0.68318,0.033511,0.0077802,-0.20481
4.85,-0.095001,0.0025567,0.56065,-0.062837,-0.01096,0.096459,-0.063182,1.0042,-0.011028,0.32347,20.2,-18.176,-0.006142,-0.0049701,0.017096,-0.0047843,-0.0029643,-0.016765,-0.68934,0.033261,0.007726,-0.19855
4.86,-0.093647,0.0020824,0.53964,-0.059144,-0.0073548,0.092603,-0.059494,1.0047,-0.0074028,0.32347,20.2,-18.176,-0.019498,-0.012255,0.01831,-0.013141,-0.0081355,-0.01635,-0.69531,0.032965,0.0076229,-0.19237
4.87,-0.093157,0.0020669,0.5204,-0.081265,0.0080536,0.121,-0.079224,0.97274,0.0078601,0.23989,19.823,-18.176,-0.013427,-0.012255,0.021953,-0.012487,-0.0088398,-0.011249,-0.70094,0.033039,0.0073251,-0.18669
4.88,-0.092996,0.0014459,0.50194,-0.082294,-0.017789,0.12001,-0.081806,0.99183,-0.017705,0.23989,19.823,-18.176,-0.034067,-0.029253,0.046235,-0.026897,-0.02216,0.0077766,-0.70638,0.033115,0.0074686,-0.18114
4.89,-0.092638,0.00082777,0.48365,-0.077301,-0.017137,0.10618,-0.077196,0.99665,-0.017133,0.40705,19.917,-18.176,-0.0097844,-0.0013276,0.013454,-0.01425,-0.0068984,-0.0089457,-0.71169,0.033124,0.0075897,-0.17557
4.9,-0.091627,0.00053753,0.46549,-0.066864,-0.0038167,0.095714,-0.066132,0.98759,-0.0037778,0.40705,19.917,-18.176,-0.006142,-0.0037559,0.0073828,-0.0072519,-0.0033502,-0.017843,-0.71688,0.03295,0.0074363,-0.16995
4.91,-0.090496,0.00018755,0.4483,-0.063887,-0.0068221,0.10567,-0.063919,0.99915,-0.0068304,0.15631,19.917,-18.261,-0.0097844,-0.0049701,-0.0011162,-0.0075667,-0.0033852,-0.025054,-0.72186,0.032713,0.0073283,-0.16458
4.92,-0.089623,-0.00026635,0.43201,-0.068509,-0.011489,0.11032,-0.067976,0.99067,-0.011409,0.15631,19.917,-18.261,-0.0073561,-0.024396,0.037736,-0.006321,-0.017069,0.00063053,-0.72663,0.032545,0.0073242,-0.15944
4.93,-0.088739,-0.00069306,0.41559,-0.068796,-0.011413,0.094013,-0.068714,0.99723,-0.011409,0.49064,20.106,-18.006,0.0084277,0.016884,-0.060609,0.0048916,0.0073298,-0.059559,-0.73132,0.032374,0.0072986,-0.15417
4.94,-0.088115,-0.0011243,0.39982,-0.075327,-0.015737,0.10093,-0.075536,1.0009,-0.015797,0.49064,20.106,-18.006,0.0084277,0.0047431,-0.0059728,0.0078672,0.0061063,-0.038933,-0.73583,0.032291,0.0073052,-0.14906
4.95,-0.087712,-0.0017283,0.38494,-0.078417,-0.022725,0.10268,-0.078118,0.99414,-0.022666,0.49064,20.011,-18.261,-0.0085703,-0.012255,0.013454,-0.0032172,-0.0063858,-0.018433,-0.74016,0.032262,0.0074525,-0.14419
4.96,-0.086723,-0.0018344,0.37031,-0.067001,-0.0013064,0.091561,-0.066501,0.99106,-0.0012976,0.49064,20.011,-18.261,0.0035712,0.0011006,0.0049545,0.0025622,0.00013024,-0.01786,-0.74438,0.032075,0.0072376,-0.13937
4.97,-0.086125,-0.0019971,0.35695,-0.077842,-0.0070057,0.11283,-0.077934,0.99915,-0.0070212,0.32347,20.2,-18.261,0.043638,0.01567,-0.063037,0.031311,0.011798,-0.062783,-0.74838,0.032014,0.0071069,-0.13495
4.98,-0.085197,-0.0023095,0.3438,-0.068126,-0.011204,0.10197,-0.068161,0.99896,-0.011218,0.32347,20.2,-18.261,-0.042566,-0.02561,0.079017,-0.019035,-0.01346,0.021749,-0.75228,0.031807,0.0070543,-0.13054
4.99,-0.084578,-0.0025681,0.33157,-0.070952,-0.009211,0.10464,-0.070189,0.98759,-0.0091198,0.32347,19.917,-18.091,0.019355,0.013242,-0.030256,0.0082808,0.0057941,-0.027265,-0.75601,0.031714,0.0070019,-0.12643
