 time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z 
1.04,-3.1059,-0.044545,0.02556,-3.1327,-0.020012,-0.0086304,-0.0089695,-1.0085,-0.020185,-12.648,-47.785,-16.983,5.9754e-05,0.0006399,-0.00012048,-0.0034029,-0.0017027,0.0036999,0.018796,-1.0381,-0.01365,-0.021201
1.05,-3.1071,-0.043485,0.024038,-3.1331,-0.020765,-0.0070466,-0.0086007,-1.0087,-0.020949,-12.648,-47.785,-16.983,6.3399e-05,-0.00057627,-0.00011626,-0.0030378,-0.0023559,0.0034419,0.01813,-1.0378,-0.012835,-0.02072
1.06,-3.1083,-0.042489,0.022937,-3.1325,-0.02095,0.00023747,-0.0091539,-1.0089,-0.021139,-12.362,-47.785,-16.889,0.0012773,0.00063203,-0.00011206,-0.0019389,-0.001651,0.0027253,0.017512,-1.0375,-0.012241,-0.020263
1.07,-3.1094,-0.041497,0.02185,-3.1325,-0.02019,-0.00071214,-0.0091539,-1.0091,-0.020376,-12.362,-47.785,-16.889,0.001281,-0.0017906,-0.0013259,-0.0015179,-0.0031001,0.0016582,0.016926,-1.0373,-0.011655,-0.019807
1.08,-3.1104,-0.040561,0.021044,-3.1329,-0.020379,0.004027,-0.0087851,-1.0091,-0.020567,-12.457,-47.45,-17.172,6.6622e-05,0.00063569,-0.00011136,-0.0021624,-0.0017946,0.0017482,0.016358,-1.037,-0.011216,-0.019374
1.09,-3.1114,-0.039673,0.020208,-3.1322,-0.02039,0.0027591,-0.0095227,-1.0085,-0.020567,-12.457,-47.45,-17.172,-0.0011477,-0.0005728,0.001107,-0.0030652,-0.00217,0.0026481,0.015829,-1.0368,-0.010764,-0.018964
1.1,-3.1124,-0.038859,0.019318,-3.1333,-0.020946,0.00092282,-0.0084163,-1.0091,-0.021139,-12.648,-47.785,-17.267,-0.0011479,0.0018535,-0.00010683,-0.0033483,-0.00050981,0.0021514,0.015294,-1.0365,-0.010285,-0.018589
1.11,-3.1134,-0.038055,0.018409,-3.1331,-0.020186,-0.00032395,-0.0086007,-1.0093,-0.020376,-12.648,-47.785,-17.267,6.9826e-05,0.0018553,0.0011038,-0.0025066,-7.0791e-06,0.0028616,0.014787,-1.0362,-0.0097972,-0.018218
1.12,-3.1143,-0.037314,0.017921,-3.1327,-0.020769,0.0076836,-0.0089695,-1.0085,-0.020949,-12.362,-47.45,-17.172,-0.0011445,-0.0017853,0.0011042,-0.0029756,-0.0022851,0.0024288,0.014317,-1.036,-0.0095291,-0.017873
1.13,-3.1151,-0.036562,0.01735,-3.1318,-0.020209,0.0053959,-0.0098914,-1.0081,-0.020376,-12.362,-47.45,-17.172,0.0012874,-0.0017912,-0.00010963,-0.0013108,-0.0029679,0.0015899,0.013891,-1.0357,-0.0092193,-0.017523
1.14,-3.1158,-0.035859,0.016346,-3.132,-0.020591,-0.0042528,-0.009707,-1.0079,-0.020758,-12.648,-47.562,-17.172,-0.001145,-0.0005714,-0.00010929,-0.0024584,-0.0022436,0.0019905,0.01348,-1.0355,-0.0086861,-0.017198
1.15,-3.1166,-0.035154,0.015451,-3.1332,-0.019823,-0.0029775,-0.0084163,-1.0085,-0.019995,-12.648,-47.562,-17.172,6.5103e-05,-0.00056577,-0.0013269,-0.0020022,-0.0020339,0.0011047,0.013054,-1.0352,-0.0082096,-0.016872
1.16,-3.1174,-0.03454,0.015112,-3.1327,-0.020776,0.0076873,-0.0089695,-1.0081,-0.020949,-12.362,-47.45,-17.172,-0.0011492,0.00065016,-0.00011242,-0.0025819,-0.0010299,0.00083639,0.012663,-1.035,-0.0080226,-0.016585
1.17,-3.1181,-0.033925,0.014744,-3.1325,-0.020197,0.0066701,-0.0091539,-1.0087,-0.020376,-12.362,-47.45,-17.172,6.8526e-05,-0.0017763,-0.0013262,-0.001851,-0.0024015,-3.3811e-05,0.012294,-1.0347,-0.0078208,-0.016297
1.18,-3.1187,-0.033347,0.013795,-3.1329,-0.020579,-0.0057052,-0.0087851,-1.0085,-0.020758,-12.457,-47.45,-16.794,-0.0011497,-0.00056426,0.0011024,-0.0024688,-0.0018979,0.0022453,0.011931,-1.0345,-0.0073193,-0.01603
1.19,-3.1194,-0.032812,0.012862,-3.1325,-0.020761,-0.0061129,-0.0091539,-1.0089,-0.020949,-12.457,-47.45,-16.794,6.0439e-05,0.00065167,-0.0013255,-0.0017435,-0.00085568,0.0012184,0.011592,-1.0342,-0.0068272,-0.015783
1.2,-3.12,-0.032312,0.012419,-3.1327,-0.020772,0.003166,-0.0089695,-1.0083,-0.020949,-12.553,-47.562,-17.267,-0.0011539,0.00064961,0.0010993,-0.0023095,-0.00051751,0.0018422,0.011267,-1.034,-0.0065893,-0.01555
1.21,-3.1206,-0.031818,0.011991,-3.1329,-0.02039,0.0030202,-0.0087851,-1.0085,-0.020567,-12.553,-47.562,-17.267,-0.0011541,0.00065139,-0.0013325,-0.0024488,-0.00040906,0.00033058,0.010951,-1.0338,-0.0063596,-0.015319
1.22,-3.1212,-0.03137,0.011628,-3.1331,-0.020757,0.0037672,-0.0086007,-1.0091,-0.020949,-12.553,-47.45,-17.267,5.6035e-05,0.0018635,-0.0013321,-0.0016235,0.00051809,-0.00021306,0.010645,-1.0335,-0.0061641,-0.01511
1.23,-3.1217,-0.030925,0.011183,-3.1322,-0.020386,0.00173,-0.0095227,-1.0087,-0.020567,-12.553,-47.45,-17.267,-0.0011621,0.00065112,-0.0001214,-0.0021088,-3.3352e-05,0.00057885,0.010377,-1.0333,-0.0059269,-0.014903
1.24,-3.1221,-0.030485,0.010162,-3.132,-0.020193,-0.010625,-0.009707,-1.0089,-0.020376,-12.744,-47.785,-17.078,-0.0023803,0.00064906,-0.0013313,-0.0030678,-0.00017371,0.00084253,0.010119,-1.0331,-0.0053926,-0.014699
1.25,-3.1226,-0.030064,0.0091576,-3.1316,-0.020197,-0.011255,-0.010076,-1.0087,-0.020376,-12.744,-47.785,-17.078,-0.0011624,0.00064701,-0.0013348,-0.0024551,-0.00018884,0.00089044,0.0098802,-1.0328,-0.0048675,-0.014505
1.26,-3.123,-0.029714,0.0085375,-3.1323,-0.021336,-0.0041803,-0.0093383,-1.0085,-0.021521,-12.553,-47.562,-16.983,5.1545e-05,-0.0017795,-0.00012026,-0.0014381,-0.0017678,0.001158,0.0096394,-1.0326,-0.0045414,-0.014343
1.27,-3.1235,-0.029337,0.0078959,-3.1323,-0.020575,-0.0051227,-0.0093383,-1.0087,-0.020758,-12.553,-47.562,-16.983,4.7549e-05,0.00065059,0.0010943,-0.0011001,-0.00060019,0.002101,0.0094127,-1.0324,-0.0042046,-0.014168
1.28,-3.1238,-0.028987,0.0083262,-3.1318,-0.020587,0.016664,-0.0098914,-1.0081,-0.020758,-12.266,-47.562,-17.456,0.0012615,-0.00056178,0.0010908,-4.9635e-05,-0.0010805,0.00076586,0.0092184,-1.0322,-0.0044216,-0.014
1.29,-3.1242,-0.028613,0.0086748,-3.1314,-0.019819,0.015115,-0.01026,-1.0087,-0.019995,-12.266,-47.562,-17.456,5.1083e-05,0.00065031,-0.0013409,-0.00051754,-0.0004195,-0.0011733,0.0090429,-1.032,-0.0045967,-0.013821
1.3,-3.1245,-0.028304,0.0076293,-3.1318,-0.020768,-0.013664,-0.0098914,-1.0085,-0.020949,-12.839,-47.785,-17.078,5.0922e-05,0.00065209,-0.00012638,-0.00071092,-9.6016e-05,0.0011767,0.0088575,-1.0317,-0.0040528,-0.01368
1.31,-3.1249,-0.028002,0.0067285,-3.1332,-0.020583,-0.011381,-0.0084163,-1.0083,-0.020758,-12.839,-47.785,-17.078,-0.0011634,0.00065003,-0.00012982,-0.0016821,2.7429e-06,0.0016443,0.0086425,-1.0315,-0.0035835,-0.013541
1.32,-3.1253,-0.02772,0.0065357,-3.1332,-0.020576,0.0024341,-0.0084163,-1.0087,-0.020758,-12.457,-47.45,-17.078,-0.0011597,0.0018583,-0.0013474,-0.0019196,0.00087235,-0.00011603,0.0084372,-1.0313,-0.0034796,-0.013409
1.33,-3.1257,-0.02742,0.0063103,-3.1331,-0.019997,0.0014106,-0.0086007,-1.0093,-0.020185,-12.457,-47.45,-17.078,-0.0011599,-0.00057203,-0.00013282,-0.0019517,-0.00056447,0.00024975,0.0082447,-1.0311,-0.0033591,-0.013268
1.34,-3.126,-0.027145,0.006391,-3.1323,-0.020394,0.0076921,-0.0093383,-1.0083,-0.020567,-12.266,-47.674,-17.078,5.4091e-05,-0.00057023,0.0010817,-0.0010326,-0.00095582,0.00072952,0.0080824,-1.0309,-0.0033969,-0.013137
1.35,-3.1263,-0.026888,0.0064935,-3.1325,-0.020579,0.0082467,-0.0091539,-1.0085,-0.020758,-12.266,-47.674,-17.078,-0.0011641,-0.00057226,-0.00013965,-0.0015852,-0.0010447,-2.8266e-06,0.0079245,-1.0307,-0.0034462,-0.013016
1.36,-3.1266,-0.026662,0.0066168,-3.1325,-0.02095,0.0087079,-0.0091539,-1.0089,-0.021139,-12.266,-47.674,-17.078,4.9929e-05,-0.00057045,-0.00013921,-0.00089202,-0.0010272,-0.00025074,0.0077735,-1.0305,-0.0035064,-0.012908
1.37,-3.1268,-0.026439,0.0066147,-3.1312,-0.020764,0.0062174,-0.010445,-1.0087,-0.020949,-12.266,-47.674,-17.078,5.3604e-05,0.00064166,-0.0001426,-0.00057054,-0.00018149,-0.00013985,0.0076629,-1.0303,-0.0035025,-0.012803
1.38,-3.127,-0.02624,0.0069389,-3.1314,-0.020957,0.012961,-0.01026,-1.0085,-0.021139,-12.362,-47.45,-17.456,5.7268e-05,-0.00057451,-0.0013601,-0.0004572,-0.0007426,-0.001433,0.0075555,-1.0301,-0.0036667,-0.012708
1.39,-3.1272,-0.026007,0.007227,-3.1316,-0.02022,0.012381,-0.010076,-1.0075,-0.020376,-12.362,-47.45,-17.456,-0.0011532,-0.0005727,-0.0013558,-0.0012575,-0.00095046,-0.001756,0.0074468,-1.0299,-0.0038123,-0.012597
1.4,-3.1274,-0.025801,0.0068196,-3.1314,-0.020591,-0.001737,-0.01026,-1.0079,-0.020758,-12.553,-47.562,-17.172,-0.0035855,-0.00056706,-0.00014124,-0.0031741,-0.00095482,2.0938e-05,0.0073376,-1.0297,-0.0035999,-0.012501
1.41,-3.1277,-0.025571,0.0064625,-3.1323,-0.02002,-0.00085094,-0.0093383,-1.0081,-0.020185,-12.553,-47.562,-17.172,0.0012709,-0.0017832,-0.0001408,-0.00045078,-0.0018249,0.00046582,0.0072112,-1.0295,-0.0034132,-0.012394
1.42,-3.1279,-0.025392,0.006516,-3.1325,-0.020788,0.0073956,-0.0091539,-1.0075,-0.020949,-12.362,-47.562,-17.172,5.6537e-05,0.00064684,-0.00014035,-0.00044613,-0.00034771,-1.9259e-05,0.0070959,-1.0293,-0.0034381,-0.012309
1.43,-3.1281,-0.025189,0.0065243,-3.1325,-0.020004,0.0064583,-0.0091539,-1.0089,-0.020185,-12.362,-47.562,-17.172,-0.0011578,-0.00056934,-0.00013991,-0.0012694,-0.00078396,-9.3909e-05,0.0069835,-1.0292,-0.0034398,-0.012213
1.44,-3.1283,-0.024991,0.0059049,-3.1316,-0.020023,-0.006575,-0.010076,-1.0079,-0.020185,-12.744,-47.45,-17.267,5.618e-05,-0.00056755,-0.00013947,-0.00061921,-0.00088907,0.00082168,0.0068947,-1.029,-0.0031189,-0.012121
1.45,-3.1284,-0.024804,0.0053392,-3.132,-0.020012,-0.0059541,-0.009707,-1.0085,-0.020185,-12.744,-47.45,-17.267,5.2169e-05,0.00065222,-0.0001352,-0.00043798,-6.8096e-05,0.0010119,0.0068031,-1.0288,-0.0028258,-0.012035
1.46,-3.1286,-0.024677,0.0053186,-3.1318,-0.020961,0.0049084,-0.0098914,-1.0083,-0.021139,-12.266,-47.45,-16.983,5.5838e-05,-0.00056015,0.0010794,-0.00033711,-0.00058543,0.0010852,0.0067235,-1.0286,-0.0028134,-0.011976
1.47,-3.1288,-0.024549,0.0053708,-3.1327,-0.020765,0.0062834,-0.0089695,-1.0087,-0.020949,-12.266,-47.45,-16.983,0.0012698,0.0018699,-0.0013523,0.00047868,0.00092823,-0.00067139,0.0066271,-1.0284,-0.0028383,-0.011916
1.48,-3.129,-0.024408,0.005571,-3.1331,-0.020375,0.0092513,-0.0086007,-1.0093,-0.020567,-12.457,-47.562,-17.361,5.5486e-05,-0.0017746,-0.00013774,-0.00012118,-0.0011513,-0.00057418,0.0065277,-1.0283,-0.0029392,-0.011849
1.49,-3.1291,-0.024281,0.0056602,-3.1316,-0.020768,0.0071734,-0.010076,-1.0085,-0.020949,-12.457,-47.562,-17.361,5.5311e-05,-0.00056251,-0.00013347,-0.0001869,-0.00090522,-0.00037828,0.0064665,-1.0281,-0.0029835,-0.011789
1.5,-3.1292,-0.02413,0.0048416,-3.1329,-0.02019,-0.011574,-0.0087851,-1.0091,-0.020376,-12.744,-47.674,-16.983,0.0012654,-0.00056457,-0.00012538,0.00051543,-0.00085109,0.0010403,0.0063731,-1.0279,-0.0025608,-0.01172
1.51,-3.1294,-0.024006,0.0040491,-3.1325,-0.020572,-0.01173,-0.0091539,-1.0089,-0.020758,-12.744,-47.674,-16.983,5.4974e-05,-0.00056279,-0.0013391,-6.787e-05,-0.00079667,0.00058326,0.0062937,-1.0278,-0.002152,-0.011664
1.52,-3.1295,-0.023899,0.0043353,-3.132,-0.020764,0.0099014,-0.009707,-1.0087,-0.020949,-12.266,-47.338,-17.172,0.0012728,-0.00056484,-0.00012459,0.0006811,-0.00077719,-0.00032797,0.0062367,-1.0276,-0.0022977,-0.011614
1.53,-3.1296,-0.023782,0.0045482,-3.1314,-0.020398,0.0084862,-0.01026,-1.0081,-0.020567,-12.266,-47.338,-17.172,6.2282e-05,0.00064725,-0.001346,0.00011742,4.7197e-05,-0.001324,0.0061962,-1.0274,-0.002406,-0.011558
1.54,-3.1297,-0.023675,0.0048508,-3.1318,-0.020398,0.010579,-0.0098914,-1.0081,-0.020567,-12.362,-47.897,-17.361,6.2086e-05,0.0006452,0.0010827,-7.1088e-05,0.00030155,-8.4102e-05,0.006147,-1.0273,-0.0025601,-0.011507
1.55,-3.1298,-0.02357,0.005184,-3.1325,-0.020213,0.011637,-0.0091539,-1.0079,-0.020376,-12.362,-47.897,-17.361,-0.0011523,0.0018611,-0.00013104,-0.0010107,0.001211,-0.00060064,0.0060798,-1.0271,-0.0027298,-0.011457
1.56,-3.1299,-0.023489,0.0051389,-3.1322,-0.020575,0.0040508,-0.0095227,-1.0087,-0.020758,-12.362,-47.562,-17.078,-0.0011563,0.00064496,-0.00013062,-0.0012749,0.00068565,-0.0001885,0.0060194,-1.0269,-0.0027054,-0.01142
1.57,-3.13,-0.02338,0.0050561,-3.1322,-0.020012,0.0033533,-0.0095227,-1.0085,-0.020185,-12.362,-47.562,-17.078,0.001268,0.00065059,0.0010878,0.00032617,0.00049547,0.00082432,0.0059642,-1.0268,-0.0026616,-0.011369
1.58,-3.1301,-0.023296,0.0047603,-3.1318,-0.020587,-0.0010847,-0.0098914,-1.0081,-0.020758,-12.553,-47.674,-17.172,5.3675e-05,-0.0017798,-0.00012598,1.0727e-07,-0.0011882,0.0006051,0.0059232,-1.0266,-0.0025087,-0.011331
1.59,-3.1302,-0.023191,0.0045614,-3.1331,-0.020197,0.00067157,-0.0086007,-1.0087,-0.020376,-12.553,-47.674,-17.172,5.7339e-05,0.00065032,0.0010847,-0.00017973,-4.5001e-05,0.0012272,0.0058516,-1.0265,-0.0024052,-0.011282
1.6,-3.1304,-0.023109,0.0044805,-3.1331,-0.02039,0.0028738,-0.0086007,-1.0085,-0.020567,-12.362,-47.226,-16.983,6.0991e-05,0.00064443,-0.0013431,-0.0002181,0.00031595,-0.000433,0.0057832,-1.0263,-0.0023624,-0.011244
1.61,-3.1305,-0.023014,0.0043577,-3.1327,-0.020012,0.0017678,-0.0089695,-1.0085,-0.020185,-12.362,-47.226,-16.983,6.0798e-05,0.00063856,-0.00013243,-0.00019571,0.00039999,-2.6134e-05,0.0057266,-1.0262,-0.0022982,-0.0112
1.62,-3.1306,-0.022964,0.004155,-3.1323,-0.020757,0.00011566,-0.0093383,-1.0091,-0.020949,-12.553,-47.785,-17.172,-0.0011497,0.0018584,0.0010783,-0.00099339,0.0013281,0.0010419,0.0056794,-1.026,-0.0021933,-0.011178
1.63,-3.1307,-0.02292,0.0039859,-3.1327,-0.020769,0.00075883,-0.0089695,-1.0085,-0.020949,-12.553,-47.785,-17.172,6.0403e-05,0.00064985,0.0010787,-0.00041779,0.00077802,0.0013048,0.0056247,-1.0259,-0.0021055,-0.011159
1.64,-3.1308,-0.02287,0.004042,-3.1327,-0.020753,0.0052408,-0.0089695,-1.0093,-0.020949,-12.362,-47.562,-17.078,6.4046e-05,-0.00056251,-0.00013499,-0.0002269,-0.00022737,0.00021301,0.0055754,-1.0257,-0.0021333,-0.011136
1.65,-3.1308,-0.022794,0.0039184,-3.1309,-0.020205,0.0013449,-0.010813,-1.0083,-0.020376,-12.362,-47.562,-17.078,-0.0011503,0.0018675,-0.0013449,-0.00087473,0.0011124,-0.00066889,0.0055715,-1.0256,-0.0020695,-0.011101
1.66,-3.1308,-0.022746,0.0034361,-3.1309,-0.020579,-0.0062156,-0.010813,-1.0085,-0.020758,-12.648,-47.114,-17.172,-0.0011467,0.00065134,0.0010838,-0.0010795,0.0007159,0.0012734,0.0055634,-1.0254,-0.0018217,-0.01108
1.67,-3.1308,-0.02271,0.0029867,-3.1309,-0.020969,-0.0057498,-0.010813,-1.0079,-0.021139,-12.648,-47.114,-17.172,-0.0011469,-0.0017713,0.0010881,-0.0011393,-0.0010465,0.0017958,0.0055552,-1.0253,-0.001591,-0.011065
1.68,-3.1308,-0.022651,0.0030852,-3.132,-0.020587,0.0051883,-0.009707,-1.0081,-0.020758,-12.457,-47.785,-17.267,0.001285,0.00065871,-0.00012951,0.0004607,6.326e-05,0.0002975,0.0055262,-1.0252,-0.0016408,-0.011038
1.69,-3.1309,-0.022572,0.0032352,-3.1329,-0.020005,0.0060871,-0.0087851,-1.0089,-0.020185,-12.457,-47.785,-17.267,7.066e-05,0.00065663,-0.0013394,4.6089e-05,0.00035931,-0.0010482,0.0054796,-1.025,-0.0017168,-0.011001
1.7,-3.131,-0.022509,0.0027467,-3.132,-0.020197,-0.0071475,-0.009707,-1.0087,-0.020376,-12.648,-47.897,-17.078,0.0012884,0.00065456,-0.0001287,0.0008134,0.00047596,0.00033913,0.0054547,-1.0249,-0.0014658,-0.010972
1.71,-3.131,-0.022437,0.0022651,-3.132,-0.020027,-0.007376,-0.009707,-1.0077,-0.020185,-12.648,-47.897,-17.078,0.001292,-0.00056165,-0.0013386,0.0010524,-0.00033674,-9.491e-05,0.0054337,-1.0248,-0.0012185,-0.01094
1.72,-3.1311,-0.022395,0.0023261,-3.1323,-0.020591,0.0033576,-0.0093383,-1.0079,-0.020758,-12.457,-47.674,-17.172,0.0012918,0.0006466,-0.0013344,0.0011174,0.00028804,-0.0010275,0.0054081,-1.0246,-0.0012492,-0.010921
1.73,-3.1312,-0.02234,0.0024501,-3.1334,-0.020221,0.0048188,-0.0082319,-1.0075,-0.020376,-12.457,-47.674,-17.172,-0.0011329,0.00064456,0.0023084,-0.00060951,0.00045089,0.0011049,0.0053537,-1.0245,-0.0013119,-0.010895
1.74,-3.1313,-0.022268,0.0025691,-3.1332,-0.019819,0.0050001,-0.0084163,-1.0087,-0.019995,-12.362,-47.338,-17.078,0.0013028,0.00064252,-0.00011564,0.00056907,0.00047338,7.3543e-05,0.0053039,-1.0244,-0.0013719,-0.010861
1.75,-3.1313,-0.022225,0.0027069,-3.1331,-0.020386,0.0053755,-0.0086007,-1.0087,-0.020567,-12.362,-47.338,-17.078,9.2175e-05,-0.00057365,-0.00011145,0.00011079,-0.00031438,-0.00025465,0.0052632,-1.0242,-0.0014418,-0.010841
1.76,-3.1314,-0.022158,0.0023459,-3.1329,-0.020001,-0.0048303,-0.0087851,-1.0091,-0.020185,-12.553,-47.785,-16.983,-0.0011223,-0.000568,0.001103,-0.00086307,-0.00056706,0.0012253,0.005223,-1.0241,-0.0012562,-0.010811
1.77,-3.1315,-0.022122,0.0019841,-3.1323,-0.020579,-0.0050748,-0.0093383,-1.0085,-0.020758,-12.553,-47.785,-16.983,9.1594e-05,-0.00057004,-0.00011458,-0.00027508,-0.0005993,0.00082379,0.0051967,-1.024,-0.0010705,-0.010796
1.78,-3.1315,-0.022109,0.0023328,-3.1327,-0.020946,0.0092778,-0.0089695,-1.0091,-0.021139,-12.457,-47.45,-17.361,0.0013016,0.0006459,-0.00011805,0.00073712,0.00024852,-0.00035397,0.0051698,-1.0239,-0.0012486,-0.01079
1.79,-3.1315,-0.022081,0.0026049,-3.1321,-0.020595,0.0078829,-0.0095227,-1.0077,-0.020758,-12.457,-47.45,-17.361,0.0013013,-0.00057028,-0.00011384,0.0010849,-0.00035778,-0.00058231,0.0051609,-1.0237,-0.0013876,-0.010777
1.8,-3.1316,-0.022024,0.0020859,-3.1323,-0.020008,-0.0083208,-0.0093383,-1.0087,-0.020185,-12.553,-47.674,-16.889,8.692e-05,0.00064183,-0.00011348,0.00031509,0.00026634,0.00052848,0.0051431,-1.0236,-0.0011215,-0.010751
1.81,-3.1316,-0.02196,0.001512,-3.1316,-0.019823,-0.0098353,-0.010076,-1.0085,-0.019995,-12.553,-47.674,-16.889,9.0479e-05,-0.00057434,-0.00011312,0.00013761,-0.0003929,0.00093601,0.0051411,-1.0235,-0.00082755,-0.010723
1.82,-3.1315,-0.021937,0.0010206,-3.1314,-0.020587,-0.0086452,-0.01026,-1.0081,-0.020758,-12.744,-47.562,-17.172,0.0013082,0.00063395,-0.00010893,0.0009399,0.00029905,0.00093529,0.0051451,-1.0234,-0.00057603,-0.010714
1.83,-3.1316,-0.02192,0.0006285,-3.1323,-0.020587,-0.0070756,-0.0093383,-1.0081,-0.020758,-12.744,-47.562,-17.172,9.7563e-05,0.00063578,-0.00010859,0.00028376,0.00050933,0.00078778,0.0051277,-1.0232,-0.00037519,-0.010708
1.84,-3.1316,-0.021863,0.00012439,-3.1327,-0.019831,-0.0098941,-0.0089695,-1.0081,-0.019995,-12.744,-47.45,-17.078,-0.0011169,-0.00057654,-0.0013262,-0.00078069,-0.00031564,7.6667e-05,0.0050975,-1.0231,-0.00011685,-0.010683
1.85,-3.1317,-0.021805,-0.00040282,-3.1322,-0.019819,-0.010842,-0.0095227,-1.0087,-0.019995,-12.744,-47.45,-17.078,0.0013149,0.00063942,0.0011024,0.00061775,0.00027722,0.0015695,0.0050817,-1.023,0.00015309,-0.010657
1.86,-3.1317,-0.021746,0.00040435,-3.1323,-0.019649,0.016514,-0.0093383,-1.0077,-0.019804,-12.266,-47.674,-17.456,0.0025287,0.00064124,-0.00011137,0.0019089,0.00043018,-0.00081072,0.0050754,-1.0229,-0.00025952,-0.010628
1.87,-3.1317,-0.02171,0.0012709,-3.1331,-0.020008,0.018246,-0.0086007,-1.0087,-0.020185,-12.266,-47.674,-17.456,0.0013143,0.00063921,-0.00011102,0.0014116,0.0005044,-0.001597,0.0050543,-1.0228,-0.0007023,-0.010609
1.88,-3.1318,-0.021707,0.0017683,-3.1329,-0.020579,0.011277,-0.0087851,-1.0085,-0.020758,-12.266,-47.338,-17.172,9.983e-05,0.0018552,-0.001321,0.00042807,0.0014144,-0.0021102,0.0050335,-1.0227,-0.00095631,-0.010607
1.89,-3.1319,-0.021694,0.0023005,-3.1338,-0.020387,0.012653,-0.0078631,-1.0087,-0.020567,-12.266,-47.338,-17.172,-0.0011108,-0.0005713,0.0023256,-0.00076654,7.7684e-07,0.00018891,0.0049865,-1.0226,-0.0012278,-0.010601
1.9,-3.1319,-0.021669,0.0026765,-3.1331,-0.020197,0.010123,-0.0086007,-1.0087,-0.020376,-12.362,-47.674,-17.267,0.00011452,0.0018588,-0.00010234,-0.00022777,0.001239,-0.00057186,0.0049568,-1.0224,-0.0014195,-0.010589
1.91,-3.1319,-0.021653,0.002977,-3.1323,-0.02019,0.0088356,-0.0093383,-1.0091,-0.020376,-12.362,-47.674,-17.267,0.00011033,0.0018644,-0.00010202,-1.3554e-05,0.0016197,-0.0006832,0.0049478,-1.0223,-0.0015728,-0.010581
1.92,-3.132,-0.021637,0.0033264,-3.1325,-0.020193,0.010214,-0.0091539,-1.0089,-0.020376,-12.266,-47.562,-17.172,0.00010998,0.00064822,0.0011124,4.1103e-05,0.00089576,4.4302e-05,0.0049358,-1.0222,-0.0017511,-0.010574
1.93,-3.132,-0.021622,0.003641,-3.1322,-0.02039,0.0098043,-0.0095227,-1.0085,-0.020567,-12.266,-47.562,-17.172,0.00011346,-0.00056413,-0.0013155,8.7252e-05,-0.00014508,-0.0013573,0.0049335,-1.0221,-0.0019116,-0.010567
1.94,-3.132,-0.021623,0.0036407,-3.1329,-0.020757,0.0034508,-0.0087851,-1.0091,-0.020949,-12.553,-47.45,-17.267,0.00011311,0.00065179,-0.00010106,3.9027e-05,0.00041053,-0.00046705,0.0049117,-1.022,-0.0019111,-0.010569
1.95,-3.132,-0.021596,0.0035103,-3.1318,-0.020193,0.00086655,-0.0098914,-1.0089,-0.020376,-12.553,-47.45,-17.267,0.00011275,-0.00056441,-0.00010074,0.00010191,-0.00029963,-1.2355e-05,0.0049171,-1.0219,-0.0018442,-0.010557
1.96,-3.132,-0.021568,0.0034047,-3.132,-0.020197,0.0012422,-0.009707,-1.0087,-0.020376,-12.553,-47.785,-17.267,-0.0011017,0.00065151,-0.0013184,-0.00073057,0.00032621,-0.00075154,0.0049163,-1.0218,-0.0017901,-0.010544
1.97,-3.132,-0.021562,0.0033133,-3.1318,-0.020595,0.001396,-0.0098914,-1.0077,-0.020758,-12.553,-47.785,-17.267,0.0013223,-0.00056852,-0.00010009,0.00070479,-0.00029663,-0.00015321,0.0049209,-1.0217,-0.0017432,-0.010543
1.98,-3.132,-0.021523,0.0030032,-3.1327,-0.020008,-0.0032332,-0.0089695,-1.0087,-0.020185,-12.839,-47.45,-17.456,0.001322,-0.00056289,-0.0013139,0.0010659,-0.00052026,-0.00048537,0.0049063,-1.0216,-0.0015844,-0.010525
1.99,-3.132,-0.021516,0.0026957,-3.1321,-0.020595,-0.0034699,-0.0095227,-1.0077,-0.020758,-12.839,-47.45,-17.456,0.0013217,0.00065303,-9.946e-05,0.0012166,0.00029582,0.00024663,0.0049071,-1.0215,-0.0014273,-0.010524
2,-3.132,-0.021455,0.0023406,-3.132,-0.019448,-0.0046709,-0.009707,-1.0083,-0.019613,-12.553,-47.562,-17.078,0.00010335,-0.00055934,-9.9146e-05,0.00043248,-0.00037511,0.00053309,0.0049108,-1.0214,-0.0012457,-0.010496
2.01,-3.132,-0.021419,0.0021111,-3.1329,-0.020005,-0.0023816,-0.0087851,-1.0089,-0.020185,-12.553,-47.562,-17.078,-0.0011111,-0.00055758,-9.5e-05,-0.00070618,-0.00053535,0.00043334,0.0048879,-1.0213,-0.0011281,-0.01048
2.02,-3.1321,-0.021399,0.0023977,-3.1332,-0.020225,0.0080372,-0.0084163,-1.0073,-0.020376,-12.362,-47.785,-17.172,0.001313,0.00065833,-0.0013088,0.00061571,0.00026648,-0.0011954,0.0048595,-1.0212,-0.001274,-0.01047
2.03,-3.1322,-0.021386,0.0026884,-3.1332,-0.020394,0.0082598,-0.0084163,-1.0083,-0.020567,-12.362,-47.785,-17.172,-0.0011156,-0.001772,-9.0567e-05,-0.00065701,-0.0011551,-0.0008429,0.0048333,-1.0211,-0.001422,-0.010465
